-1 73091
stream uID   dID     length      uB     uBT    dB    dBT
37825 43758	43794	476.279	-1	-1	-1	-1
37826 45880	45905	99.553	15648	1	-1	-1
37827 45887	45880	81.017	-1	-1	15648	1
37828 45931	45955	72.597	-1	-1	-1	-1
37829 45935	45931	67.937	-1	-1	-1	-1
37830 45903	45931	57.684	15652	1	-1	-1
37831 45708	45903	382.588	-1	-1	15652	1
37832 45976	46005	249.078	30492	2	-1	-1
37833 45995	45976	87.726	-1	-1	30492	2
37834 45959	46009	137.341	15718	1	-1	-1
37835 45817	45959	353.656	-1	-1	15718	1
37836 46229	46261	205.784	-1	-1	-1	-1
37837 46683	46710	85.547	19224	1	-1	-1
37838 46510	46683	437.755	-1	-1	19224	1
37839 47074	47177	250.109	19273	1	-1	-1
37840 46380	47074	2216.99	-1	-1	19273	1
37841 46303	46380	533.459	19214	1	-1	-1
37842 46041	46303	980.236	1685	1	19214	1
37843 45889	46041	510.306	-1	-1	1685	1
37844 46134	46380	522.29	4816	1	-1	-1
37845 45847	46134	588.92	4870	1	4816	1
37846 45841	45847	38.259	-1	-1	4870	1
37847 47282	47246	107.405	19290	1	-1	-1
37848 47296	47282	136.886	-1	-1	19290	1
37849 47677	47687	17.161	19293	1	-1	-1
37850 47522	47677	344.601	19254	1	19293	1
37851 47515	47522	24.911	30699	2	19254	1
37852 47253	47515	555.848	-1	-1	30699	2
37853 47265	47253	203.737	77	1	-1	-1
37854 47273	47265	41.293	19232	1	77	1
37855 47210	47273	482.141	-1	-1	19232	1
37856 46946	47253	557.833	-1	-1	-1	-1
37857 46753	46946	769.967	-1	-1	-1	-1
37858 46924	46946	108.78	3286	1	-1	-1
37859 46877	46924	300.86	-1	-1	3286	1
37860 46489	46877	959.035	4815	1	-1	-1
37861 46312	46489	594.278	3334	1	4815	1
37862 46219	46312	453.555	-1	-1	3334	1
37863 46183	46219	204.818	-1	-1	-1	-1
37864 46125	46183	383.532	4841	1	-1	-1
37865 45657	46125	1465.755	-1	-1	4841	1
37866 45913	46183	581.513	4888	1	-1	-1
37867 45784	45913	335.155	-1	-1	4888	1
37868 46154	46219	377.573	1745	1	-1	-1
37869 46159	46154	129.112	-1	-1	1745	1
37870 46212	46159	775.247	-1	-1	-1	-1
37871 46157	46212	116.709	4819	1	-1	-1
37872 46099	46157	118.813	-1	-1	4819	1
37873 46064	46099	136.028	-1	-1	-1	-1
37874 46147	46099	313.086	-1	-1	-1	-1
37875 46242	46212	175.428	4820	1	-1	-1
37876 46447	46242	687.406	-1	-1	4820	1
37877 45730	46159	1100.825	4906	1	-1	-1
37878 45779	45730	231.356	4790	1	4906	1
37879 45943	45779	454.166	4860	1	4790	1
37880 45952	45943	362.197	-1	-1	4860	1
37881 46949	46877	238.846	4858	1	-1	-1
37882 46962	46949	1100.014	-1	-1	4858	1
37883 46675	46962	561.307	4798	1	-1	-1
37884 46447	46675	752.428	-1	-1	4798	1
37885 47041	46962	813.58	-1	-1	-1	-1
37886 47543	47041	1179.874	4817	1	-1	-1
37887 47736	47543	475.164	-1	-1	4817	1
37888 47027	47041	265.561	-1	-1	-1	-1
37889 46897	47027	170.331	4801	1	-1	-1
37890 46688	46897	407.225	4827	1	4801	1
37891 46318	46688	812.427	-1	-1	4827	1
37892 47070	47027	179.814	4812	1	-1	-1
37893 47109	47070	294.287	-1	-1	4812	1
37894 46716	47109	784.149	-1	-1	-1	-1
37895 46633	46716	292.957	-1	-1	-1	-1
37896 46282	46633	834.179	4875	1	-1	-1
37897 46135	46282	323.324	-1	-1	4875	1
37898 46307	46633	1163.829	-1	-1	-1	-1
37899 46713	46716	569.08	-1	-1	-1	-1
37900 47231	47109	616.985	4821	1	-1	-1
37901 47202	47231	217.822	4877	1	4821	1
37902 47216	47202	181.594	4876	1	4877	1
37903 47205	47216	87.661	-1	-1	4876	1
37904 48495	48542	109.569	19252	1	-1	-1
37905 48489	48495	24.811	31292	2	19252	1
37906 48418	48489	206.023	-1	-1	31292	2
37907 48769	48792	157.956	2468	1	-1	-1
37908 48701	48769	150.105	19275	1	2468	1
37909 48604	48701	514.406	-1	-1	19275	1
37910 48749	48604	435.037	19220	1	-1	-1
37911 48760	48749	56.791	19244	1	19220	1
37912 48783	48760	207.283	-1	-1	19244	1
37913 48621	48783	406.789	-1	-1	-1	-1
37914 48816	48783	433.705	-1	-1	-1	-1
37915 48519	48604	248.363	19218	1	-1	-1
37916 48358	48519	363.483	19223	1	19218	1
37917 48083	48358	1473.64	19222	1	19223	1
37918 47935	48083	443.633	-1	-1	19222	1
37919 48961	48945	31.323	31293	2	-1	-1
37920 49020	48961	129.55	19217	1	31293	2
37921 49460	49020	1202.195	-1	-1	19217	1
37922 48906	48927	61.651	824	1	-1	-1
37923 48904	48906	1.463	3011	1	824	1
37924 48854	48904	334.199	-1	-1	3011	1
37925 49242	49251	28.362	3130	1	-1	-1
37926 48987	49242	630.394	853	1	3130	1
37927 48978	48987	38.07	-1	-1	853	1
37928 50823	50762	119.646	24690	1	-1	-1
37929 51080	50823	504.599	-1	-1	24690	1
37930 50561	50698	285.191	24699	1	-1	-1
37931 50317	50561	521.385	-1	-1	24699	1
37932 50683	50862	329.037	24693	1	-1	-1
37933 50620	50683	135.498	-1	-1	24693	1
37934 50483	50620	235.296	-1	-1	-1	-1
37935 50646	50620	117.746	24720	1	-1	-1
37936 50661	50646	106.761	-1	-1	24720	1
37937 51363	51534	393.526	24709	1	-1	-1
37938 51341	51363	169.387	24654	1	24709	1
37939 51355	51341	38.333	-1	-1	24654	1
37940 51490	51355	372.904	-1	-1	-1	-1
37941 51232	51355	871.899	24656	1	-1	-1
37942 51099	51232	217.074	-1	-1	24656	1
37943 51056	51099	277.686	24682	1	-1	-1
37944 50988	51056	122.612	-1	-1	24682	1
37945 51028	50988	101.441	-1	-1	-1	-1
37946 50164	50988	1851.086	-1	-1	-1	-1
37947 50306	51099	1675.052	-1	-1	-1	-1
37948 50260	50306	88.814	-1	-1	-1	-1
37949 50104	50260	303.701	24745	1	-1	-1
37950 49971	50104	341.218	-1	-1	24745	1
37951 50249	50260	277.289	-1	-1	-1	-1
37952 50382	50306	1142.064	24742	1	-1	-1
37953 50629	50382	1431.923	-1	-1	24742	1
37954 51894	51821	167.22	24701	1	-1	-1
37955 52101	51894	656.566	-1	-1	24701	1
37956 51616	51756	347.778	24686	1	-1	-1
37957 51279	51616	669.437	-1	-1	24686	1
37958 51145	51279	573.46	24741	1	-1	-1
37959 50778	51145	759.91	-1	-1	24741	1
37960 50573	51279	1484.278	-1	-1	-1	-1
37961 51887	51819	178.712	24782	1	-1	-1
37962 51992	51887	292.077	24783	1	24782	1
37963 52197	51992	482.428	24776	1	24783	1
37964 52238	52197	76.647	-1	-1	24776	1
37965 51853	51833	49.244	24794	1	-1	-1
37966 51927	51853	173.57	-1	-1	24794	1
37967 51530	51568	100.842	-1	-1	-1	-1
37968 51516	51530	88.057	24758	1	-1	-1
37969 51511	51516	68.966	24757	1	24758	1
37970 51491	51511	73.24	-1	-1	24757	1
37971 51079	51491	1121.403	-1	-1	-1	-1
37972 50677	51491	1406.341	-1	-1	-1	-1
37973 51472	51530	126.931	24756	1	-1	-1
37974 51276	51472	412.187	-1	-1	24756	1
37975 51558	51755	415.461	-1	-1	-1	-1
37976 51417	51558	262.289	24713	1	-1	-1
37977 51290	51417	250.992	-1	-1	24713	1
37978 51230	51290	547.847	-1	-1	-1	-1
37979 50794	51290	888.332	-1	-1	-1	-1
37980 51453	51558	235.237	24712	1	-1	-1
37981 51345	51453	806.215	-1	-1	24712	1
37982 51737	51696	247.308	-1	-1	-1	-1
37983 52056	52116	96.905	9454	1	-1	-1
37984 51955	52056	698.365	-1	-1	9454	1
37985 52363	52376	129.139	9472	1	-1	-1
37986 52269	52363	312.553	9431	1	9472	1
37987 52275	52269	354.752	-1	-1	9431	1
37988 52305	52275	51.958	-1	-1	-1	-1
37989 52119	52275	385.833	-1	-1	-1	-1
37990 52793	52631	569.717	-1	-1	-1	-1
37991 53009	52793	562.231	-1	-1	-1	-1
37992 52969	52793	1022.055	5701	1	-1	-1
37993 53413	52969	1826.717	5705	1	5701	1
37994 53433	53413	131.438	-1	-1	5705	1
37995 52526	52529	549.064	-1	-1	-1	-1
37996 52602	52486	746.58	-1	-1	-1	-1
37997 52470	52417	231.833	5713	1	-1	-1
37998 52490	52470	51.419	-1	-1	5713	1
37999 52264	52300	58.388	1430	1	-1	-1
38000 52241	52264	52.228	-1	-1	1430	1
38001 52142	52241	532.718	9435	1	-1	-1
38002 52065	52142	183.446	9434	1	9435	1
38003 52062	52065	1.967	-1	-1	9434	1
38004 52159	52241	452.34	9445	1	-1	-1
38005 51988	52159	447.733	9455	1	9445	1
38006 51908	51988	352.43	9460	1	9455	1
38007 51896	51908	41.232	-1	-1	9460	1
38008 52062	51896	550.161	-1	-1	-1	-1
38009 51865	51896	126.388	31108	2	-1	-1
38010 51864	51865	17.55	-1	-1	31108	2
38011 51875	51864	465.484	30805	2	-1	-1
38012 51760	51875	781.95	-1	-1	30805	2
38013 51926	51760	525.512	9441	1	-1	-1
38014 51897	51926	118.82	-1	-1	9441	1
38015 51733	51760	121.933	-1	-1	-1	-1
38016 51709	51733	196.692	-1	-1	-1	-1
38017 51703	51709	109.455	9442	1	-1	-1
38018 51712	51703	97.147	-1	-1	9442	1
38019 51953	51712	636.261	-1	-1	-1	-1
38020 51724	51712	414.339	-1	-1	-1	-1
38021 51850	51724	295.985	-1	-1	-1	-1
38022 51686	51724	274.292	-1	-1	-1	-1
38023 51891	51686	520.855	-1	-1	-1	-1
38024 51548	51686	566.953	-1	-1	-1	-1
38025 51573	51548	259.384	-1	-1	-1	-1
38026 51711	51573	287.683	-1	-1	-1	-1
38027 51612	51573	232.555	-1	-1	-1	-1
38028 51807	51612	500.744	9448	1	-1	-1
38029 51805	51807	51.803	-1	-1	9448	1
38030 51439	51612	568.844	9447	1	-1	-1
38031 51507	51439	682.006	-1	-1	9447	1
38032 51250	51548	1122.903	9430	1	-1	-1
38033 51171	51250	429.479	-1	-1	9430	1
38034 51607	51709	249.544	9440	1	-1	-1
38035 51604	51607	272.029	-1	-1	9440	1
38036 51581	51733	464.661	-1	-1	-1	-1
38037 51488	51581	280.963	-1	-1	-1	-1
38038 51200	51488	910.339	9433	1	-1	-1
38039 51078	51200	635.094	-1	-1	9433	1
38040 51075	51078	44.169	9462	1	-1	-1
38041 50822	51075	1352.66	-1	-1	9462	1
38042 50799	50822	164.45	-1	-1	-1	-1
38043 50771	50822	252.312	9429	1	-1	-1
38044 50217	50771	2578.311	-1	-1	9429	1
38045 50951	51078	155.976	9461	1	-1	-1
38046 50934	50951	24.589	31021	2	9461	1
38047 50796	50934	252.784	-1	-1	31021	2
38048 50774	50796	449.407	-1	-1	-1	-1
38049 50693	50796	231.135	-1	-1	-1	-1
38050 50662	50693	154.543	-1	-1	-1	-1
38051 50440	50662	482.138	30803	2	-1	-1
38052 50181	50440	425.991	-1	-1	30803	2
38053 50157	50181	71.02	-1	-1	-1	-1
38054 50162	50181	37.047	-1	-1	-1	-1
38055 50109	50162	220.324	9443	1	-1	-1
38056 50110	50109	51.028	-1	-1	9443	1
38057 50127	50110	371.516	-1	-1	-1	-1
38058 50149	50127	52.266	-1	-1	-1	-1
38059 50171	50149	84.664	-1	-1	-1	-1
38060 50130	50149	58.719	-1	-1	-1	-1
38061 50090	50130	81.595	-1	-1	-1	-1
38062 50089	50090	41.564	-1	-1	-1	-1
38063 50040	50089	919.157	9457	1	-1	-1
38064 49866	50040	1574.316	9428	1	9457	1
38065 49854	49866	792.899	-1	-1	9428	1
38066 49997	49854	485.999	24674	1	-1	-1
38067 50118	49997	340.909	24770	1	24674	1
38068 50327	50118	424.426	-1	-1	24770	1
38069 49844	49854	468.459	24673	1	-1	-1
38070 49823	49844	248.113	24719	1	24673	1
38071 49770	49823	408.79	-1	-1	24719	1
38072 49760	49770	47.434	-1	-1	-1	-1
38073 49843	49760	279.721	24683	1	-1	-1
38074 50064	49843	554.139	-1	-1	24683	1
38075 49665	49760	354.599	24729	1	-1	-1
38076 49664	49665	36.271	30972	2	24729	1
38077 49543	49664	593.812	-1	-1	30972	2
38078 49517	49543	472.428	-1	-1	-1	-1
38079 49535	49517	243.004	24696	1	-1	-1
38080 49516	49535	106.27	-1	-1	24696	1
38081 49556	49516	159.178	24767	1	-1	-1
38082 49673	49556	1180.789	-1	-1	24767	1
38083 49441	49516	663.055	-1	-1	-1	-1
38084 48994	49517	1079.029	-1	-1	-1	-1
38085 49493	49543	111.357	-1	-1	-1	-1
38086 49143	49493	760.043	-1	-1	-1	-1
38087 49140	49493	1130.124	-1	-1	-1	-1
38088 49083	49140	352.45	-1	-1	-1	-1
38089 48946	49140	607.909	-1	-1	-1	-1
38090 49627	49770	325.645	-1	-1	-1	-1
38091 49246	49627	1306.481	-1	-1	-1	-1
38092 49641	49627	100.113	30504	2	-1	-1
38093 49661	49641	287.55	24769	1	30504	2
38094 49572	49661	388.646	9423	1	24769	1
38095 49521	49572	925.343	-1	-1	9423	1
38096 49353	49521	429.611	-1	-1	-1	-1
38097 49310	49353	199.881	-1	-1	-1	-1
38098 49265	49353	187.737	-1	-1	-1	-1
38099 49495	49521	48.495	-1	-1	-1	-1
38100 49431	49495	178.182	-1	-1	-1	-1
38101 49489	49495	250.762	9456	1	-1	-1
38102 49459	49489	105.947	9451	1	9456	1
38103 49267	49459	460.382	-1	-1	9451	1
38104 48979	49267	1214.556	-1	-1	-1	-1
38105 48999	48979	84.174	-1	-1	-1	-1
38106 49106	48999	220.367	9427	1	-1	-1
38107 49116	49106	281.216	9425	1	9427	1
38108 49124	49116	39.075	-1	-1	9425	1
38109 48990	48999	62.086	9426	1	-1	-1
38110 48913	48990	468.738	9424	1	9426	1
38111 49071	48913	531.237	-1	-1	9424	1
38112 48902	48979	228.134	-1	-1	-1	-1
38113 49213	49267	499.079	9471	1	-1	-1
38114 49054	49213	518.94	-1	-1	9471	1
38115 50079	50090	8.344	-1	-1	-1	-1
38116 50089	50079	88.692	-1	-1	-1	-1
38117 50114	50127	32.464	-1	-1	-1	-1
38118 50130	50114	49.225	-1	-1	-1	-1
38119 50079	50114	96.612	-1	-1	-1	-1
38120 50021	50110	201.519	-1	-1	-1	-1
38121 49743	50021	1178.518	-1	-1	-1	-1
38122 49994	50021	82.383	-1	-1	-1	-1
38123 50131	50162	140.975	-1	-1	-1	-1
38124 49713	50131	1832.195	9444	1	-1	-1
38125 49370	49713	868.736	-1	-1	9444	1
38126 49350	49370	288.747	-1	-1	-1	-1
38127 49095	49370	608.384	9432	1	-1	-1
38128 49016	49095	205.615	-1	-1	9432	1
38129 50278	50131	1089.104	-1	-1	-1	-1
38130 50682	50693	57.41	-1	-1	-1	-1
38131 50662	50682	119.371	-1	-1	-1	-1
38132 50705	50682	288.764	9449	1	-1	-1
38133 50752	50705	795.259	-1	-1	9449	1
38134 51488	51581	405.297	-1	-1	-1	-1
38135 51687	51864	454.53	-1	-1	-1	-1
38136 51579	51687	300.769	-1	-1	-1	-1
38137 51668	51687	37.515	-1	-1	-1	-1
38138 51466	51668	534.739	9458	1	-1	-1
38139 51357	51466	557.061	-1	-1	9458	1
38140 51665	51668	271.146	9459	1	-1	-1
38141 51584	51665	337.979	-1	-1	9459	1
38142 52557	52426	350.473	-1	-1	-1	-1
38143 52666	52557	339.304	-1	-1	-1	-1
38144 52572	52557	127.539	-1	-1	-1	-1
38145 52424	52330	224.631	-1	-1	-1	-1
38146 52004	52201	370.174	22884	1	-1	-1
38147 51906	52004	260.161	1966	1	22884	1
38148 51770	51906	486.306	-1	-1	1966	1
38149 51782	51770	201.999	-1	-1	-1	-1
38150 51811	51782	46.463	-1	-1	-1	-1
38151 51751	51782	190.679	-1	-1	-1	-1
38152 51670	51770	281.905	-1	-1	-1	-1
38153 52784	52288	1627.256	11240	1	-1	-1
38154 52785	52784	11.468	3394	1	11240	1
38155 52786	52785	8.095	11238	1	3394	1
38156 52789	52786	17.177	30491	2	11238	1
38157 52751	52789	233.841	11239	1	30491	2
38158 52730	52751	332.235	10479	1	11239	1
38159 52738	52730	250.685	10575	1	10479	1
38160 52739	52738	13.764	10522	1	10575	1
38161 52845	52739	570.745	-1	-1	10522	1
38162 52478	52845	1517.73	-1	-1	-1	-1
38163 52996	52845	1012.685	-1	-1	-1	-1
38164 53001	52996	9.043	10485	1	-1	-1
38165 53017	53001	27.305	-1	-1	10485	1
38166 52869	52996	272.813	-1	-1	-1	-1
38167 52237	52228	701.062	-1	-1	-1	-1
38168 51636	51813	931.82	22912	1	-1	-1
38169 51631	51636	22.764	22913	1	22912	1
38170 51630	51631	39.949	-1	-1	22913	1
38171 51518	51630	918.078	22885	1	-1	-1
38172 51498	51518	97.419	-1	-1	22885	1
38173 51495	51498	23.671	22901	1	-1	-1
38174 51494	51495	6.5	-1	-1	22901	1
38175 51531	51494	98.527	-1	-1	-1	-1
38176 51492	51494	3.335	22924	1	-1	-1
38177 51423	51492	271.625	30867	2	22924	1
38178 51235	51423	1552.228	22900	1	30867	2
38179 51208	51235	53.848	9446	1	22900	1
38180 50849	51208	699.969	-1	-1	9446	1
38181 50848	50849	464.704	-1	-1	-1	-1
38182 50807	50849	74.233	-1	-1	-1	-1
38183 50780	50807	88.834	-1	-1	-1	-1
38184 50739	50780	80.317	-1	-1	-1	-1
38185 50652	50739	265.384	-1	-1	-1	-1
38186 50834	50652	972.851	-1	-1	-1	-1
38187 50579	50652	126.102	-1	-1	-1	-1
38188 50756	50780	22.283	-1	-1	-1	-1
38189 50739	50756	60.465	-1	-1	-1	-1
38190 50792	50807	24.529	-1	-1	-1	-1
38191 50755	50792	67.815	-1	-1	-1	-1
38192 50756	50755	40.051	-1	-1	-1	-1
38193 50755	50792	66.949	-1	-1	-1	-1
38194 51407	51498	149.834	22926	1	-1	-1
38195 51367	51407	75.014	-1	-1	22926	1
38196 51734	51630	280.649	-1	-1	-1	-1
38197 51800	51734	136.929	-1	-1	-1	-1
38198 51772	51734	188.241	22908	1	-1	-1
38199 51775	51772	450.148	22910	1	22908	1
38200 51762	51775	766.495	-1	-1	22910	1
38201 51754	51521	492.883	2260	1	-1	-1
38202 51808	51754	98.681	10444	1	2260	1
38203 51928	51808	337.671	10580	1	10444	1
38204 51933	51928	20.976	10515	1	10580	1
38205 51980	51933	174.066	10508	1	10515	1
38206 52199	51980	562.883	-1	-1	10508	1
38207 52191	52199	526.908	10523	1	-1	-1
38208 52214	52191	69.766	10577	1	10523	1
38209 52223	52214	17.794	10499	1	10577	1
38210 52357	52223	328.78	-1	-1	10499	1
38211 52415	52357	140.267	10443	1	-1	-1
38212 52439	52415	66.745	10481	1	10443	1
38213 52447	52439	122.779	10482	1	10481	1
38214 52437	52447	63.475	-1	-1	10482	1
38215 52316	52357	126.518	10442	1	-1	-1
38216 52284	52316	295.663	-1	-1	10442	1
38217 52147	52199	626.287	-1	-1	-1	-1
38218 51239	51496	511.317	22894	1	-1	-1
38219 51112	51239	517.188	22917	1	22894	1
38220 51117	51112	57.478	22918	1	22917	1
38221 51149	51117	129.671	22923	1	22918	1
38222 51120	51149	196.831	22893	1	22923	1
38223 51136	51120	75.082	22916	1	22893	1
38224 51023	51136	458.589	22914	1	22916	1
38225 50910	51023	517.066	22921	1	22914	1
38226 50865	50910	173.616	22922	1	22921	1
38227 50878	50865	80.549	22905	1	22922	1
38228 50882	50878	75.612	22909	1	22905	1
38229 50860	50882	98.298	22892	1	22909	1
38230 50846	50860	85.743	22891	1	22892	1
38231 50847	50846	272.438	22889	1	22891	1
38232 50789	50847	108.254	22890	1	22889	1
38233 50787	50789	2.35	22888	1	22890	1
38234 50760	50787	100.234	22887	1	22888	1
38235 50628	50760	487.958	22886	1	22887	1
38236 50447	50628	1022.011	24594	1	22886	1
38237 50418	50447	132.841	-1	-1	24594	1
38238 50512	50418	279.24	-1	-1	-1	-1
38239 50291	50418	376.163	-1	-1	-1	-1
38240 50715	50945	644.082	22898	1	-1	-1
38241 50617	50715	554.883	22896	1	22898	1
38242 50582	50617	155.717	-1	-1	22896	1
38243 50593	50582	96.954	22895	1	-1	-1
38244 50505	50593	756.891	-1	-1	22895	1
38245 50413	50582	448.441	-1	-1	-1	-1
38246 50256	50413	447.128	-1	-1	-1	-1
38247 50290	50413	245.76	24630	1	-1	-1
38248 50229	50290	104.98	24570	1	24630	1
38249 50226	50229	33.875	24571	1	24570	1
38250 50234	50226	105.325	22925	1	24571	1
38251 50015	50234	712.462	-1	-1	22925	1
38252 50314	50370	194.028	-1	-1	-1	-1
38253 49928	50241	750.243	2248	1	-1	-1
38254 49910	49928	34.27	22928	1	2248	1
38255 49892	49910	359.583	22920	1	22928	1
38256 49831	49892	752.59	-1	-1	22920	1
38257 50334	50132	525.786	10537	1	-1	-1
38258 50331	50334	45.695	10583	1	10537	1
38259 50333	50331	15.044	10538	1	10583	1
38260 50340	50333	20.885	10582	1	10538	1
38261 50342	50340	7.592	402	1	10582	1
38262 50343	50342	2.507	10533	1	402	1
38263 50344	50343	3.536	10534	1	10533	1
38264 50346	50344	17.611	3165	1	10534	1
38265 50434	50346	186.748	10536	1	3165	1
38266 50444	50434	37.939	10542	1	10536	1
38267 50456	50444	31.727	10540	1	10542	1
38268 50459	50456	14.75	10535	1	10540	1
38269 50541	50459	160.247	10516	1	10535	1
38270 50568	50541	54.251	10449	1	10516	1
38271 50601	50568	72.156	10518	1	10449	1
38272 50609	50601	14.322	10517	1	10518	1
38273 50625	50609	35.319	10450	1	10517	1
38274 50642	50625	70.211	10519	1	10450	1
38275 50648	50642	18.504	10541	1	10519	1
38276 50689	50648	113.316	10451	1	10541	1
38277 50703	50689	14.776	10544	1	10451	1
38278 50714	50703	19.98	10585	1	10544	1
38279 50725	50714	14.858	10480	1	10585	1
38280 50751	50725	95.717	10452	1	10480	1
38281 50788	50751	89.206	10453	1	10452	1
38282 50850	50788	142.692	10543	1	10453	1
38283 50858	50850	19.974	29441	1	10543	1
38284 50870	50858	20.364	10454	1	29441	1
38285 50874	50870	7.588	10495	1	10454	1
38286 50908	50874	65.847	30258	2	10495	1
38287 51072	50908	280.573	-1	-1	30258	2
38288 51073	51072	3.903	3113	1	-1	-1
38289 51046	51073	250.137	-1	-1	3113	1
38290 51061	51072	32.796	1891	1	-1	-1
38291 51256	51061	470.874	-1	-1	1891	1
38292 51264	51256	23.288	2003	1	-1	-1
38293 51285	51264	38.874	-1	-1	2003	1
38294 51332	51285	381.983	-1	-1	-1	-1
38295 51400	51285	403.088	10545	1	-1	-1
38296 51445	51400	134.07	-1	-1	10545	1
38297 51596	51445	383.396	-1	-1	-1	-1
38298 51627	51596	179.104	-1	-1	-1	-1
38299 51620	51596	271.436	-1	-1	-1	-1
38300 51440	51445	14.131	2102	1	-1	-1
38301 51437	51440	2.412	10586	1	2102	1
38302 51435	51437	6.645	10549	1	10586	1
38303 51418	51435	33.943	10548	1	10549	1
38304 51413	51418	10.908	10547	1	10548	1
38305 51403	51413	118.941	3318	1	10547	1
38306 51402	51403	335.884	-1	-1	3318	1
38307 51397	51402	220.923	10552	1	-1	-1
38308 51394	51397	12.254	10590	1	10552	1
38309 51393	51394	2.519	10461	1	10590	1
38310 51353	51393	92.85	10462	1	10461	1
38311 51344	51353	11.498	10488	1	10462	1
38312 51296	51344	105.417	-1	-1	10488	1
38313 51469	51402	112.043	10546	1	-1	-1
38314 51474	51469	5.305	29440	1	10546	1
38315 51478	51474	10.646	10591	1	29440	1
38316 51493	51478	17.956	-1	-1	10591	1
38317 51508	51493	110.425	2873	1	-1	-1
38318 51574	51508	157.904	-1	-1	2873	1
38319 51484	51493	58.806	-1	-1	-1	-1
38320 51539	51484	139.798	-1	-1	-1	-1
38321 51470	51484	159.326	10551	1	-1	-1
38322 51468	51470	13.02	10587	1	10551	1
38323 51514	51468	193.925	10553	1	10587	1
38324 51515	51514	8.892	10491	1	10553	1
38325 51538	51515	211.012	-1	-1	10491	1
38326 51392	51538	335.356	10554	1	-1	-1
38327 51387	51392	11.498	10588	1	10554	1
38328 51324	51387	124.189	-1	-1	10588	1
38329 51781	51538	772.339	-1	-1	-1	-1
38330 51386	51781	772.198	-1	-1	-1	-1
38331 51299	51386	251.61	10486	1	-1	-1
38332 51312	51299	66.613	-1	-1	10486	1
38333 51144	51386	449.991	-1	-1	-1	-1
38334 51130	51144	39.92	10560	1	-1	-1
38335 51083	51130	149.118	10563	1	10560	1
38336 51071	51083	288.075	-1	-1	10563	1
38337 51113	51071	68.131	-1	-1	-1	-1
38338 51060	51071	65.556	10496	1	-1	-1
38339 51051	51060	83.484	10520	1	10496	1
38340 51053	51051	76.503	10568	1	10520	1
38341 51058	51053	58.963	10567	1	10568	1
38342 51057	51058	57.714	10566	1	10567	1
38343 51062	51057	74.759	10474	1	10566	1
38344 51108	51062	131.776	10483	1	10474	1
38345 51146	51108	113.069	10466	1	10483	1
38346 51177	51146	158.469	-1	-1	10466	1
38347 51131	51144	19.396	10561	1	-1	-1
38348 51037	51131	128.593	10562	1	10561	1
38349 51019	51037	22.949	31925	2	10562	1
38350 50884	51019	311.645	-1	-1	31925	2
38351 50939	50884	143.61	-1	-1	-1	-1
38352 50936	50939	6.744	-1	-1	-1	-1
38353 50955	50939	44.376	-1	-1	-1	-1
38354 50735	50884	262.849	10465	1	-1	-1
38355 50716	50735	33.897	31501	2	10465	1
38356 50664	50716	96.789	10555	1	31501	2
38357 50476	50664	625.46	10487	1	10555	1
38358 50475	50476	5.52	10510	1	10487	1
38359 50469	50475	14.601	10579	1	10510	1
38360 50464	50469	16.219	10507	1	10579	1
38361 50380	50464	312.097	-1	-1	10507	1
38362 50513	50380	351.873	-1	-1	-1	-1
38363 50485	50513	301.26	-1	-1	-1	-1
38364 50615	50513	564.231	-1	-1	-1	-1
38365 50374	50380	1360.19	-1	-1	-1	-1
38366 50390	50374	456.312	-1	-1	-1	-1
38367 50368	50374	741.2	-1	-1	-1	-1
38368 50013	50368	742.844	-1	-1	-1	-1
38369 50103	50013	389.165	-1	-1	-1	-1
38370 49949	50013	335.296	-1	-1	-1	-1
38371 49895	49949	110.661	-1	-1	-1	-1
38372 49784	49949	680.77	-1	-1	-1	-1
38373 50449	50368	223.032	-1	-1	-1	-1
38374 50633	50449	920.667	-1	-1	-1	-1
38375 50530	50449	742.47	-1	-1	-1	-1
38376 50754	50530	1392.415	-1	-1	-1	-1
38377 50819	50754	124.75	-1	-1	-1	-1
38378 50798	50754	451.307	-1	-1	-1	-1
38379 50406	50530	2220.081	-1	-1	-1	-1
38380 51929	51781	324.781	-1	-1	-1	-1
38381 52187	51929	551.319	-1	-1	-1	-1
38382 52320	52187	806.668	2547	1	-1	-1
38383 52324	52320	23.572	28041	1	2547	1
38384 52325	52324	9.254	28103	1	28041	1
38385 52328	52325	25.223	10550	1	28103	1
